,user_id,name,last_role,raw_cv_text,extracted_user_skills,education,major,extracted_skills_structured,projects,experience
257,b0d6b431-c26b-45cd-b221-6a6c4052613d,Deni Setiawan,hr staff,curriculum vitae ringkas nama deni setiawan kontak denisetiawanemailcom riwayat pendidikan institut teknologi sepuluh nopember kelulusan 2022 pengalaman profesional hr staff pt digital digital indonesia deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi komunikasi microsoft office leadership agile manajemen berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"komunikasi, microsoft office, leadership, agile, manajemen waktu",not specified,other,"komunikasi, microsoft office, leadership, agile, manajemen waktu",not specified,microsoft office leadership agile manajemen berkomitmen penuh
258,fe473119-d825-41f1-a3c8-d1c07aaac0ad,Rizky Saputra,junior data analyst,curriculum vitae ringkas nama rizky saputra kontak rizkysaputraemailcom riwayat pendidikan institut teknologi bandung itb kelulusan 2026 pengalaman profesional junior data analyst pt utama digital indonesia tbk deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi tableau excel statistika data visualization berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"tableau, excel, statistika, data visualization",not specified,other,"tableau, excel, statistika, data visualization",not specified,pengalaman profesional junior data analyst pt utama | junior data analyst pt utama digital indonesia
259,19264fee-95d3-4983-9dbe-c845b05966fb,Aditya Hidayat,ui designer magang,curriculum vitae ringkas nama aditya hidayat kontak adityahidayatemailcom riwayat pendidikan universitas indonesia ui kelulusan 2022 pengalaman profesional ui designer magang pt nusa system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi kreativitas user research adobe illustrator uiux berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"kreativitas, user research, adobe illustrator, ui ux",not specified,other,"kreativitas, user research, adobe illustrator, ui ux",pt nusa system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis,not specified
260,b935dee8-c392-47f7-a685-696e6248794c,Hendra Setiawan,web developer magang,curriculum vitae ringkas nama hendra setiawan kontak hendrasetiawanemailcom riwayat pendidikan binus university kelulusan 2026 pengalaman profesional web developer magang pt digital teknologi deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi komunikasi htmlcss python git berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"komunikasi, html css, python, git",kontak hendrasetiawanemailcom riwayat pendidikan binus university kelulusan 2026 pengalaman profesional web,other,"komunikasi, html css, python, git",not specified,profesional web developer magang pt digital teknologi
261,d7e7c638-3392-463a-a464-80ef110711a9,Agus Setiawan,junior programmer,curriculum vitae ringkas nama agus setiawan kontak agussetiawanemailcom riwayat pendidikan universitas gadjah mada ugm kelulusan 2026 pengalaman profesional junior programmer pt citra digital indonesia tbk deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi javascript komunikasi git htmlcss berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"javascript, komunikasi, git, html css",not specified,other,"javascript, komunikasi, git, html css",not specified,pengalaman profesional junior programmer pt citra digital
262,27538c0d-262d-4e43-8fb8-781776633245,Bambang Nasution,content creator,curriculum vitae ringkas nama bambang nasution kontak bambangnasutionemailcom riwayat pendidikan binus university kelulusan 2025 pengalaman profesional content creator pt citra analitika tbk deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi user research uiux prototyping kreativitas adobe illustrator berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"user research, ui ux, prototyping, kreativitas, adobe illustrator",kontak bambangnasutionemailcom riwayat pendidikan binus university kelulusan 2025 pengalaman profesional content,other,"user research, ui ux, prototyping, kreativitas, adobe illustrator",not specified,not specified
263,b18e72b6-83ea-40b1-b2c1-51f70766b2ce,Budi Hidayat,sales executive,curriculum vitae ringkas nama budi hidayat kontak budihidayatemailcom riwayat pendidikan universitas padjadjaran kelulusan 2022 pengalaman profesional sale executive pt inti analitika deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi agile manajemen leadership komunikasi berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"agile, manajemen waktu, leadership, komunikasi",not specified,other,"agile, manajemen waktu, leadership, komunikasi",not specified,agile manajemen leadership komunikasi berkomitmen penuh akselerasi
264,32265e59-b9b4-47a9-8718-427dfdc1ef28,Eko Sitorus,staf marketing,curriculum vitae ringkas nama eko sitorus kontak ekositorusemailcom riwayat pendidikan universitas padjadjaran kelulusan 2026 pengalaman profesional staf marketing pt inti sistem deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi figma adobe illustrator user research berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"figma, adobe illustrator, user research",not specified,other,"figma, adobe illustrator, user research",not specified,not specified
265,c225374f-2d7b-456e-81c1-b8220440b087,Rudi Siregar,technical writer,curriculum vitae ringkas nama rudi siregar kontak rudisiregaremailcom riwayat pendidikan universitas airlangga kelulusan 2022 pengalaman profesional technical writer pt nusa digital indonesia deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi htmlcss komunikasi postgresql git berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"html css, komunikasi, postgresql, git",not specified,other,"html css, komunikasi, postgresql, git",not specified,not specified
266,abb5b133-d007-4ab3-b896-750c04974320,Velicia Wijaya,ui designer magang,curriculum vitae ringkas nama velicia wijaya kontak veliciawijayaemailcom riwayat pendidikan institut teknologi sepuluh nopember kelulusan 2024 pengalaman profesional ui designer magang pt lancar analitika deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi uiux kreativitas adobe illustrator figma berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"ui ux, kreativitas, adobe illustrator, figma",not specified,other,"ui ux, kreativitas, adobe illustrator, figma",not specified,not specified
267,853c5899-7c63-497f-8c65-ab5dee507ab1,Bagus Kurniawan,graphic designer,curriculum vitae ringkas nama bagus kurniawan kontak baguskurniawanemailcom riwayat pendidikan institut teknologi bandung itb kelulusan 2021 pengalaman profesional graphic designer pt sinergi analitika deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi adobe illustrator figma user research berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"adobe illustrator, figma, user research",not specified,other,"adobe illustrator, figma, user research",not specified,not specified
268,9d67af76-bdf3-49f7-92cd-9bbb0f0b172f,Mega Utomo,project administrator,curriculum vitae ringkas nama mega utomo kontak megautomoemailcom riwayat pendidikan universitas gadjah mada ugm kelulusan 2025 pengalaman profesional project administrator pt nusa digital indonesia deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi agile microsoft office komunikasi berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"agile, microsoft office, komunikasi",not specified,other,"agile, microsoft office, komunikasi",pengalaman profesional project administrator pt nusa digital indonesia deskripsi kompetensi,not specified
269,9a0faf6e-7145-4138-a93c-ec363c2d3982,Jennifer Susanto,technical writer,curriculum vitae ringkas nama jennifer susanto kontak jennifersusantoemailcom riwayat pendidikan institut teknologi sepuluh nopember kelulusan 2022 pengalaman profesional technical writer pt medium hub deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi komunikasi postgresql problem solving berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"komunikasi, postgresql, problem solving",not specified,other,"komunikasi, postgresql, problem solving",not specified,not specified
270,222d76c4-609d-4ced-9568-f3bf3e43895b,Anita Ramadhan,social media specialist,curriculum vitae ringkas nama anita ramadhan kontak anitaramadhanemailcom riwayat pendidikan universitas gadjah mada ugm kelulusan 2024 pengalaman profesional social medium specialist pt citra analitika deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi uiux figma kreativitas adobe illustrator user research berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"ui ux, figma, kreativitas, adobe illustrator, user research",curriculum vitae ringkas nama anita ramadhan kontak anitaramadhanemailcom riwayat pendidikan | ringkas nama anita ramadhan kontak anitaramadhanemailcom riwayat pendidikan universitas gadjah mada,other,"ui ux, figma, kreativitas, adobe illustrator, user research",not specified,social medium specialist pt citra analitika deskripsi
271,8039ffc8-6d4e-4440-a24d-aed3bd80ee9d,Albi Prabowo,staf administrasi data,curriculum vitae ringkas nama albi prabowo kontak albiprabowoemailcom riwayat pendidikan institut teknologi bandung itb kelulusan 2024 pengalaman profesional staf administrasi data pt sinergi analitika deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi excel sql python tableau statistika berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"excel, sql, python, tableau, statistika",not specified,other,"excel, sql, python, tableau, statistika",not specified,not specified
272,ced89e1c-5e98-4eed-b6e5-d68e5f80db89,Mega Nugroho,ui designer magang,curriculum vitae ringkas nama mega nugroho kontak meganugrohoemailcom riwayat pendidikan universitas gadjah mada ugm kelulusan 2025 pengalaman profesional ui designer magang pt solusi analitika deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi figma kreativitas prototyping adobe illustrator uiux berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"figma, kreativitas, prototyping, adobe illustrator, ui ux",not specified,other,"figma, kreativitas, prototyping, adobe illustrator, ui ux",not specified,not specified
273,b017b19b-d284-439a-81a2-4bfea58d231c,Rizky Gunawan,hr staff,curriculum vitae ringkas nama rizky gunawan kontak rizkygunawanemailcom riwayat pendidikan universitas airlangga kelulusan 2025 pengalaman profesional hr staff pt medium creative deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi manajemen komunikasi leadership negosiasi berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"manajemen waktu, komunikasi, leadership, negosiasi",not specified,other,"manajemen waktu, komunikasi, leadership, negosiasi",not specified,manajemen komunikasi leadership negosiasi berkomitmen penuh akselerasi
274,d223962b-9456-4881-b21e-6c6d40a410dc,Agus Nugroho,junior data analyst,curriculum vitae ringkas nama agus nugroho kontak agusnugrohoemailcom riwayat pendidikan universitas indonesia ui kelulusan 2023 pengalaman profesional junior data analyst pt digital creative deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi sql problem solving statistika tableau python berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"sql, problem solving, statistika, tableau, python",not specified,other,"sql, problem solving, statistika, tableau, python",not specified,pengalaman profesional junior data analyst pt digital | junior data analyst pt digital creative deskripsi
275,7b82ffb2-3a92-4423-88f1-e2361cae4669,Jennifer Saputra,ui designer magang,curriculum vitae ringkas nama jennifer saputra kontak jennifersaputraemailcom riwayat pendidikan institut teknologi sepuluh nopember kelulusan 2023 pengalaman profesional ui designer magang pt citra analitika deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi uiux user research adobe illustrator prototyping kreativitas berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"ui ux, user research, adobe illustrator, prototyping, kreativitas",not specified,other,"ui ux, user research, adobe illustrator, prototyping, kreativitas",not specified,not specified
276,3abd734d-bbc1-42a8-bb12-ba2d4947d53a,Fajar Utomo,staf administrasi data,curriculum vitae ringkas nama fajar utomo kontak fajarutomoemailcom riwayat pendidikan universitas airlangga kelulusan 2025 pengalaman profesional staf administrasi data pt inovasi sistem deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi tableau statistika problem solving berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"tableau, statistika, problem solving",not specified,other,"tableau, statistika, problem solving",not specified,not specified
277,dfac0509-4f12-4459-9490-4656b40e40c3,Rian Sitorus,asisten laboratorium komputer,curriculum vitae ringkas nama rian sitorus kontak riansitorusemailcom riwayat pendidikan institut teknologi bandung itb kelulusan 2026 pengalaman profesional asisten laboratorium komputer pt berjaya software tbk deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi komunikasi postgresql python berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"komunikasi, postgresql, python",not specified,other,"komunikasi, postgresql, python",not specified,not specified
278,05c1482d-094d-4ecd-a634-32d55a0dd70e,Hendra Nugroho,fresh graduate matematika,curriculum vitae ringkas nama hendra nugroho kontak hendranugrohoemailcom riwayat pendidikan institut teknologi sepuluh nopember kelulusan 2023 pengalaman profesional fresh graduate matematika pt maju analitika tbk deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi tableau python statistika berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"tableau, python, statistika",not specified,other,"tableau, python, statistika",not specified,not specified
279,3cb1c3fd-3a06-4bb6-914a-e9afeefa9a66,Budi Kurniawan,staf administrasi data,curriculum vitae ringkas nama budi kurniawan kontak budikurniawanemailcom riwayat pendidikan universitas indonesia ui kelulusan 2021 pengalaman profesional staf administrasi data pt nusa creative deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi statistika tableau sql excel data visualization berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"statistika, tableau, sql, excel, data visualization",not specified,other,"statistika, tableau, sql, excel, data visualization",not specified,not specified
280,a826a998-694e-4769-8aa9-841ec43a39af,Deni Wijaya,web developer magang,curriculum vitae ringkas nama deni wijaya kontak deniwijayaemailcom riwayat pendidikan universitas gadjah mada ugm kelulusan 2023 pengalaman profesional web developer magang pt solusi system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi postgresql python javascript problem solving komunikasi berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"postgresql, python, javascript, problem solving, komunikasi",not specified,other,"postgresql, python, javascript, problem solving, komunikasi",pt solusi system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis,profesional web developer magang pt solusi system
281,5a600b94-4ea3-4160-a787-96e9c74ce38f,Rina Wijaya,ketua bem,curriculum vitae ringkas nama rina wijaya kontak rinawijayaemailcom riwayat pendidikan universitas indonesia ui kelulusan 2026 pengalaman profesional ketua bem pt digital cloud deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi microsoft office negosiasi agile berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"microsoft office, negosiasi, agile",not specified,other,"microsoft office, negosiasi, agile",not specified,not specified
282,3d364414-b96c-48bd-ae02-44f507e7f13c,Bambang Wijaya,business development intern,curriculum vitae ringkas nama bambang wijaya kontak bambangwijayaemailcom riwayat pendidikan institut teknologi sepuluh nopember kelulusan 2022 pengalaman profesional business development intern pt pratama sistem deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi manajemen komunikasi agile berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"manajemen waktu, komunikasi, agile",not specified,business,"manajemen waktu, komunikasi, agile",not specified,business development intern pt pratama sistem deskripsi
283,66978343-8545-42ec-85fa-325ca6315fa4,Fajar Kurniawan,ui designer magang,curriculum vitae ringkas nama fajar kurniawan kontak fajarkurniawanemailcom riwayat pendidikan binus university kelulusan 2026 pengalaman profesional ui designer magang pt citra digital indonesia deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi user research kreativitas adobe illustrator uiux berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"user research, kreativitas, adobe illustrator, ui ux",kontak fajarkurniawanemailcom riwayat pendidikan binus university kelulusan 2026 pengalaman profesional ui,other,"user research, kreativitas, adobe illustrator, ui ux",not specified,not specified
284,7fca0148-8480-4c48-b372-d74d2b1ef49d,Taufik Lestari,junior data analyst,curriculum vitae ringkas nama taufik lestari kontak taufiklestariemailcom riwayat pendidikan binus university kelulusan 2025 pengalaman profesional junior data analyst pt citra cloud deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi python data visualization tableau sql statistika berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"python, data visualization, tableau, sql, statistika",kontak taufiklestariemailcom riwayat pendidikan binus university kelulusan 2025 pengalaman profesional junior,other,"python, data visualization, tableau, sql, statistika",not specified,pengalaman profesional junior data analyst pt citra | junior data analyst pt citra cloud deskripsi
285,0a466498-491e-49ad-9051-5260e88a7bf3,Anita Santoso,staf marketing,curriculum vitae ringkas nama anita santoso kontak anitasantosoemailcom riwayat pendidikan institut teknologi sepuluh nopember kelulusan 2022 pengalaman profesional staf marketing pt lancar sistem tbk deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi kreativitas user research figma adobe illustrator prototyping berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"kreativitas, user research, figma, adobe illustrator, prototyping",curriculum vitae ringkas nama anita santoso kontak anitasantosoemailcom riwayat pendidikan | ringkas nama anita santoso kontak anitasantosoemailcom riwayat pendidikan institut teknologi sepuluh,other,"kreativitas, user research, figma, adobe illustrator, prototyping",not specified,not specified
286,2d1cf1d0-3efd-4d77-a1a3-ba232bcd62cc,Dewi Nasution,asisten laboratorium komputer,curriculum vitae ringkas nama dewi nasution kontak dewinasutionemailcom riwayat pendidikan universitas gadjah mada ugm kelulusan 2025 pengalaman profesional asisten laboratorium komputer pt global software deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi problem solving komunikasi python git berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"problem solving, komunikasi, python, git",not specified,other,"problem solving, komunikasi, python, git",not specified,not specified
287,b61cf89d-fad0-430c-8c21-03439dce2f15,Fikran Budiman,fresh graduate matematika,curriculum vitae ringkas nama fikran budiman kontak fikranbudimanemailcom riwayat pendidikan institut teknologi sepuluh nopember kelulusan 2022 pengalaman profesional fresh graduate matematika pt sinergi software deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi excel problem solving data visualization sql berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"excel, problem solving, data visualization, sql",not specified,other,"excel, problem solving, data visualization, sql",not specified,not specified
288,1def0315-311d-4b94-9b76-bc2226f666f3,Rian Budiman,business development intern,curriculum vitae ringkas nama rian budiman kontak rianbudimanemailcom riwayat pendidikan universitas indonesia ui kelulusan 2025 pengalaman profesional business development intern pt digital creative deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi leadership negosiasi microsoft office manajemen berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"leadership, negosiasi, microsoft office, manajemen waktu",not specified,business,"leadership, negosiasi, microsoft office, manajemen waktu",not specified,business development intern pt digital creative deskripsi | terapkan meliputi leadership negosiasi microsoft office manajemen
289,5ca0423f-0dca-42cd-a98b-75409d816489,Bagus Sari,junior data analyst,curriculum vitae ringkas nama bagus sari kontak bagussariemailcom riwayat pendidikan institut teknologi sepuluh nopember kelulusan 2025 pengalaman profesional junior data analyst pt inti data deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi sql statistika tableau problem solving berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"sql, statistika, tableau, problem solving",not specified,other,"sql, statistika, tableau, problem solving",not specified,pengalaman profesional junior data analyst pt inti | junior data analyst pt inti data deskripsi
290,a154fc0d-cc19-4d77-b34c-1eb8f366b74e,Sri Siregar,asisten peneliti,curriculum vitae ringkas nama sri siregar kontak srisiregaremailcom riwayat pendidikan universitas indonesia ui kelulusan 2023 pengalaman profesional asisten peneliti pt inovasi creative tbk deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi python data visualization problem solving tableau berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"python, data visualization, problem solving, tableau",not specified,other,"python, data visualization, problem solving, tableau",not specified,not specified
291,32fd4c7a-4beb-458b-a0e1-b3698519a08c,Ahmad Putri,junior programmer,curriculum vitae ringkas nama ahmad putri kontak ahmadputriemailcom riwayat pendidikan universitas padjadjaran kelulusan 2024 pengalaman profesional junior programmer pt global data deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi git postgresql komunikasi berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"git, postgresql, komunikasi",not specified,other,"git, postgresql, komunikasi",not specified,pengalaman profesional junior programmer pt global data
292,d9c89a1b-f1f5-4bcc-b31b-af0aa759fa23,Fajar Nasution,technical writer,curriculum vitae ringkas nama fajar nasution kontak fajarnasutionemailcom riwayat pendidikan universitas padjadjaran kelulusan 2024 pengalaman profesional technical writer pt nusa system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi komunikasi htmlcss javascript python berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"komunikasi, html css, javascript, python",not specified,other,"komunikasi, html css, javascript, python",pt nusa system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis,not specified
293,1c82a81b-cf8a-4594-9354-c6eac5dbaaa9,Deni Nasution,it support,curriculum vitae ringkas nama deni nasution kontak deninasutionemailcom riwayat pendidikan universitas indonesia ui kelulusan 2023 pengalaman profesional support pt buana system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi postgresql komunikasi javascript htmlcss python berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"postgresql, komunikasi, javascript, html css, python",not specified,other,"postgresql, komunikasi, javascript, html css, python",pt buana system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis,not specified
294,1299e5db-13d1-405d-8fe7-2445ddd8ae69,Yanto Ramadhan,asisten peneliti,curriculum vitae ringkas nama yanto ramadhan kontak yantoramadhanemailcom riwayat pendidikan binus university kelulusan 2026 pengalaman profesional asisten peneliti pt medium teknologi deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi statistika problem solving python excel berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"statistika, problem solving, python, excel",kontak yantoramadhanemailcom riwayat pendidikan binus university kelulusan 2026 pengalaman profesional asisten,other,"statistika, problem solving, python, excel",not specified,not specified
295,80d04bf6-c03e-4691-90a6-80f9eb5ed796,Orell Prabowo,staf marketing,curriculum vitae ringkas nama orell prabowo kontak orellprabowoemailcom riwayat pendidikan institut teknologi bandung itb kelulusan 2023 pengalaman profesional staf marketing pt buana analitika deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi kreativitas adobe illustrator prototyping uiux berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"kreativitas, adobe illustrator, prototyping, ui ux",not specified,other,"kreativitas, adobe illustrator, prototyping, ui ux",not specified,not specified
296,c943a57f-b00c-4457-9fcc-4959fcdfbb1a,Taufik Prabowo,junior data analyst,curriculum vitae ringkas nama taufik prabowo kontak taufikprabowoemailcom riwayat pendidikan universitas indonesia ui kelulusan 2024 pengalaman profesional junior data analyst pt sinergi teknologi deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi data visualization sql python problem solving berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"data visualization, sql, python, problem solving",not specified,other,"data visualization, sql, python, problem solving",not specified,pengalaman profesional junior data analyst pt sinergi | junior data analyst pt sinergi teknologi deskripsi
297,f4c0f741-92b7-4c1b-bd86-9f1ac683e9e6,Naufal Sitorus,social media specialist,curriculum vitae ringkas nama naufal sitorus kontak naufalsitorusemailcom riwayat pendidikan institut teknologi sepuluh nopember kelulusan 2022 pengalaman profesional social medium specialist pt sinergi software deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi prototyping uiux adobe illustrator berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"prototyping, ui ux, adobe illustrator",not specified,other,"prototyping, ui ux, adobe illustrator",not specified,social medium specialist pt sinergi software deskripsi
298,132806dc-7b90-48e0-8877-89fe3c829183,Rudi Santoso,staf marketing,curriculum vitae ringkas nama rudi santoso kontak rudisantosoemailcom riwayat pendidikan binus university kelulusan 2023 pengalaman profesional staf marketing pt utama creative deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi figma kreativitas adobe illustrator uiux user research berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"figma, kreativitas, adobe illustrator, ui ux, user research",kontak rudisantosoemailcom riwayat pendidikan binus university kelulusan 2023 pengalaman profesional staf,other,"figma, kreativitas, adobe illustrator, ui ux, user research",not specified,not specified
299,21d1dd84-4640-47d3-9f57-b4a7465ca302,Mega Susanto,technical writer,curriculum vitae ringkas nama mega susanto kontak megasusantoemailcom riwayat pendidikan universitas telkom kelulusan 2025 pengalaman profesional technical writer pt inti software deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi problem solving git htmlcss berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"problem solving, git, html css",not specified,other,"problem solving, git, html css",not specified,not specified
300,d070921d-ccf6-461b-878a-2a93bf0d5e9e,Jennifer Sitorus,asisten laboratorium komputer,curriculum vitae ringkas nama jennifer sitorus kontak jennifersitorusemailcom riwayat pendidikan universitas gadjah mada ugm kelulusan 2025 pengalaman profesional asisten laboratorium komputer pt sinergi hub deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi git python htmlcss berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"git, python, html css",not specified,other,"git, python, html css",not specified,not specified
301,420798f4-d8a6-4b6c-981c-056de701f898,Siti Susanto,junior data analyst,curriculum vitae ringkas nama siti susanto kontak sitisusantoemailcom riwayat pendidikan universitas telkom kelulusan 2021 pengalaman profesional junior data analyst pt buana system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis teknis keahlian utama miliki terapkan meliputi excel statistika python tableau problem solving berkomitmen penuh akselerasi karir transisi kompetensi industri digital ekosistem teknologi,"excel, statistika, python, tableau, problem solving",not specified,other,"excel, statistika, python, tableau, problem solving",pt buana system deskripsi kompetensi memiliki dedikasi menyelesaikan tugastugas analitis,pengalaman profesional junior data analyst pt buana | junior data analyst pt buana system deskripsi
